fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Ticker
2011-01-31,CAD,"$413,244,000,000.00","$24,239,000,000.00","$24,239,000,000.00","$24,239,000,000.00",$0.00,$0.00,"$126,838,000,000.00","$1,535,004,494.16",$0.00,"$822,000,000.00","$822,000,000.00","$1,598,000,000.00",$0.00,$0.00,"$39,357,834,814.74","$262,167,000,000.00",$0.00,"$391,251,000,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$391,251,000,000.00",$0.00,"$4,107,660,041.95",$0.00,$0.00,"$3,713,000,000.00",$0.00,$0.00,"$21,993,000,000.00",$0.00,"$13,192,000,000.00","$9,572,000,000.00","$586,986,000.00",BMO
2010-10-31,CAD,"$411,640,000,000.00","$47,699,000,000.00","$20,554,000,000.00","$20,554,000,000.00","$8,470,472,440.94",$0.00,"$127,390,000,000.00","$1,535,433,070.87",$0.00,"$812,000,000.00","$812,000,000.00","$1,619,000,000.00",$0.00,$0.00,"$20,057,000,000.00","$236,551,000,000.00",$0.00,"$389,760,000,000.00","$7,765,000,000.00",$0.00,$0.00,$0.00,$0.00,"$7,765,000,000.00",$0.00,"$4,503,937,007.87",$0.00,$0.00,"$3,776,000,000.00","-$7,765,000,000.00",$0.00,"$21,880,000,000.00",$0.00,"$12,848,000,000.00","$6,927,000,000.00","$569,938,000.00",BMO
2010-07-31,CAD,"$397,386,000,000.00","$18,204,000,000.00","$18,204,000,000.00","$18,204,000,000.00",$0.00,$0.00,"$122,139,000,000.00","$1,529,515,246.29",$0.00,"$748,000,000.00","$748,000,000.00","$1,627,000,000.00",$0.00,$0.00,"$3,050,234,558.25","$257,043,000,000.00",$0.00,"$376,169,000,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$376,169,000,000.00",$0.00,"$4,443,901,485.54",$0.00,$0.00,"$4,547,000,000.00",$0.00,$0.00,"$21,217,000,000.00",$0.00,"$12,539,000,000.00","$9,311,000,000.00","$565,196,000.00",BMO
2010-04-30,CAD,"$390,166,000,000.00","$16,364,000,000.00","$16,364,000,000.00","$16,364,000,000.00",$0.00,$0.00,"$127,308,000,000.00","$1,525,157,232.70",$0.00,"$749,000,000.00","$749,000,000.00","$1,609,000,000.00",$0.00,$0.00,"$2,693,592,767.30","$246,494,000,000.00",$0.00,"$369,651,000,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$369,651,000,000.00",$0.00,"$4,748,427,672.96",$0.00,$0.00,"$4,832,000,000.00",$0.00,$0.00,"$20,515,000,000.00",$0.00,"$12,299,000,000.00","$6,590,000,000.00","$561,868,000.00",BMO
2010-01-31,CAD,"$398,623,000,000.00","$15,904,000,000.00","$15,904,000,000.00","$15,904,000,000.00",$0.00,$0.00,"$122,994,000,000.00","$1,533,101,045.30",$0.00,"$712,000,000.00","$712,000,000.00","$1,584,000,000.00",$0.00,$0.00,"$3,355,306,526.04","$259,725,000,000.00",$0.00,"$377,998,000,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$377,998,000,000.00",$0.00,"$4,606,836,801.96",$0.00,$0.00,"$4,892,000,000.00",$0.00,$0.00,"$20,625,000,000.00",$0.00,"$11,981,000,000.00","$8,939,000,000.00","$557,311,000.00",BMO
2009-10-31,CAD,"$388,458,000,000.00","$70,837,000,000.00","$13,295,000,000.00","$13,295,000,000.00","$8,979,591,836.73",$0.00,"$114,676,000,000.00","$1,515,769,944.34",$0.00,"$660,000,000.00","$660,000,000.00","$1,569,000,000.00",$0.00,$0.00,"$50,303,000,000.00","$202,945,000,000.00",$0.00,"$368,261,000,000.00","$6,943,000,000.00",$0.00,$0.00,$0.00,$0.00,"$6,943,000,000.00",$0.00,"$4,996,289,424.86",$0.00,$0.00,"$4,236,000,000.00","-$6,943,000,000.00",$0.00,"$20,197,000,000.00",$0.00,"$11,748,000,000.00","$6,198,000,000.00","$557,311,000.00",BMO
2009-07-31,CAD,"$415,361,000,000.00","$14,567,000,000.00","$14,567,000,000.00","$14,567,000,000.00",$0.00,$0.00,"$113,987,000,000.00","$1,523,191,094.62",$0.00,"$647,000,000.00","$647,000,000.00","$1,551,000,000.00",$0.00,$0.00,"$41,975,881,261.60","$286,807,000,000.00",$0.00,"$395,646,000,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$395,646,000,000.00",$0.00,"$5,008,348,794.06",$0.00,$0.00,"$5,399,000,000.00",$0.00,$0.00,"$19,715,000,000.00",$0.00,"$11,525,000,000.00","$8,626,000,000.00","$549,968,000.00",BMO
2009-04-30,CAD,"$432,245,000,000.00","$14,232,000,000.00","$14,232,000,000.00","$14,232,000,000.00",$0.00,$0.00,"$111,525,000,000.00","$1,410,385,259.63",$0.00,"$671,000,000.00","$671,000,000.00","$1,670,000,000.00",$0.00,$0.00,"$32,262,144,053.60","$306,488,000,000.00",$0.00,"$412,513,000,000.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$412,513,000,000.00",$0.00,"$4,630,653,266.33",$0.00,$0.00,"$5,529,000,000.00",$0.00,$0.00,"$19,732,000,000.00",$0.00,"$11,391,000,000.00","$5,928,000,000.00","$544,327,000.00",BMO
2008-07-31,CAD,"$375,047,082,907.00","$22,054,247,697.00","$22,054,247,697.00","$22,054,247,697.00",$0.00,$0.00,"$92,563,971,341.00","$2,003,908,158.28",$0.00,"$1,600,390,815.83","$1,600,390,815.83","$1,415,730,337.08",$0.00,$0.00,$0.00,"$260,428,863,869.00",$0.00,"$358,094,165,814.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$358,094,165,814.00",$0.00,"$5,475,329,750.85",$0.00,$0.00,"$4,203,684,749.00",$0.00,$0.00,"$16,952,917,093.00",$0.00,"$11,470,829,069.00","$4,603,810,454.32","$508,032,000.00",BMO
2008-04-30,CAD,"$375,157,725,537.00","$22,237,291,541.00","$22,237,291,541.00","$22,237,291,541.00",$0.00,$0.00,"$92,301,587,301.00","$2,009,531,374.11",$0.00,"$1,594,519,459.89","$1,594,519,459.89","$1,388,006,354.25",$0.00,$0.00,$0.00,"$260,618,846,695.00",$0.00,"$358,757,283,504.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$358,757,283,504.00",$0.00,"$5,558,975,377.28",$0.00,$0.00,"$5,348,603,576.00",$0.00,$0.00,"$16,400,442,033.00",$0.00,"$11,327,104,682.00","$4,634,630,659.25","$506,638,000.00",BMO
2008-01-31,CAD,"$376,825,301,205.00","$26,122,489,960.00","$26,122,489,960.00","$26,122,489,960.00",$0.00,$0.00,"$92,783,132,531.00","$1,969,515,839.81",$0.00,"$1,335,923,490.74","$1,335,923,490.74","$1,184,498,904.16",$0.00,$0.00,$0.00,"$257,919,678,714.00",$0.00,"$361,325,301,205.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$361,325,301,205.00",$0.00,"$4,827,654,911.34",$0.00,$0.00,"$4,596,385,542.00",$0.00,$0.00,"$15,500,000,000.00",$0.00,"$11,056,224,900.00","$4,435,146,443.51","$505,572,000.00",BMO
2007-10-31,CAD,"$367,853,107,937.00","$55,689,000,000.00","$22,433,000,000.00","$22,433,000,000.00","$19,925,839,601.65",$0.00,"$101,521,000,000.00","$2,097,679,838.97",$0.00,"$124,000,000.00","$124,000,000.00","$1,140,000,000.00",$0.00,$0.00,"$26,010,000,000.00","$209,314,000,000.00",$0.00,"$351,226,000,000.00","$9,653,000,000.00",$0.00,$0.00,$0.00,$0.00,"$9,653,000,000.00",$0.00,"$5,134,018,434.16",$0.00,$0.00,"$3,446,000,000.00","-$9,653,000,000.00",$0.00,"$15,298,000,000.00",$0.00,"$11,166,000,000.00","$4,411,000,000.00","$505,572,000.00",BMO
2007-07-31,CAD,"$359,154,509,637.00","$25,040,996,699.00","$25,040,996,699.00","$25,040,996,699.00",$0.00,$0.00,"$89,625,173,038.00","$1,887,941,534.71",$0.00,"$124,000,000.00","$124,000,000.00","$1,140,000,000.00",$0.00,$0.00,"$26,010,000,000.00","$244,488,339,900.00",$0.00,"$343,834,522,415.00","$9,653,000,000.00",$0.00,$0.00,$0.00,$0.00,"$343,834,522,415.00",$0.00,"$4,727,817,858.15",$0.00,$0.00,"$3,445,852,412.00","-$9,653,000,000.00",$0.00,"$15,319,987,222.00",$0.00,"$11,157,491,215.00","$4,411,000,000.00","$507,913,000.00",BMO
2007-04-30,CAD,"$356,526,899,612.00","$19,501,941,209.00","$19,501,941,209.00","$19,501,941,209.00",$0.00,$0.00,"$86,062,118,691.00","$1,845,474,215.65",$0.00,"$1,285,611,251.35","$1,285,611,251.35","$1,128,741,435.27",$0.00,$0.00,$0.00,"$250,962,839,712.00",$0.00,"$341,105,934,554.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$341,105,934,554.00",$0.00,"$3,601,694,915.25",$0.00,$0.00,"$2,394,897,393.00",$0.00,$0.00,"$15,420,965,058.00",$0.00,"$11,017,193,566.00","$3,900,108,186.08","$509,943,000.00",BMO
2007-01-31,CAD,"$355,744,855,967.00","$22,872,427,984.00","$22,872,427,984.00","$22,872,427,984.00",$0.00,$0.00,"$81,681,363,904.00","$1,748,852,236.01",$0.00,"$1,286,345,859.55","$1,286,345,859.55","$1,110,355,381.74",$0.00,$0.00,$0.00,"$251,191,064,079.00",$0.00,"$340,089,359,200.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$340,089,359,200.00",$0.00,"$3,694,099,642.92",$0.00,$0.00,"$2,745,443,857.00",$0.00,$0.00,"$15,655,496,767.00",$0.00,"$11,073,486,185.00","$3,637,986,736.95","$505,409,461.00",BMO
2006-10-31,CAD,"$321,336,689,555.00","$26,670,000,000.00","$19,608,000,000.00","$19,608,000,000.00","$5,004,899,777.28",$0.00,"$70,697,000,000.00","$1,823,608,017.82",$0.00,"$152,000,000.00","$152,000,000.00","$1,098,000,000.00",$0.00,$0.00,"$43,277,505,567.93","$222,611,000,000.00",$0.00,"$304,917,000,000.00","$8,637,000,000.00",$0.00,$0.00,$0.00,$0.00,"$8,637,000,000.00",$0.00,"$3,554,565,701.56",$0.00,$0.00,"$2,726,000,000.00","-$8,637,000,000.00",$0.00,"$15,061,000,000.00",$0.00,"$10,974,000,000.00","$4,231,000,000.00","$510,320,000.00",BMO
2006-07-31,CAD,"$311,608,779,273.00","$20,159,520,308.00","$20,159,520,308.00","$20,159,520,308.00",$0.00,$0.00,"$61,449,258,966.00","$1,715,850,857.04",$0.00,"$1,119,455,734.23","$1,119,455,734.23","$975,437,356.42",$0.00,$0.00,$0.00,"$230,000,000,000.00",$0.00,"$296,455,481,389.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$296,455,481,389.00",$0.00,"$3,824,880,720.98",$0.00,$0.00,"$2,728,815,477.00",$0.00,$0.00,"$15,153,297,884.00",$0.00,"$10,652,788,777.00","$3,683,512,988.16","$509,991,000.00",BMO
2006-04-30,CAD,"$312,410,405,270.00","$19,560,120,576.00","$19,560,120,576.00","$19,560,120,576.00",$0.00,$0.00,"$62,047,560,567.00","$1,654,236,678.95",$0.00,"$1,141,162,728.01","$1,141,162,728.01","$986,611,555.40",$0.00,$0.00,$0.00,"$230,802,724,127.00",$0.00,"$297,548,286,257.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$297,548,286,257.00",$0.00,"$4,155,809,147.27",$0.00,$0.00,"$3,024,450,151.00",$0.00,$0.00,"$14,862,119,013.00",$0.00,"$10,451,043,876.00","$3,724,503,549.29","$509,099,029.00",BMO
2006-01-31,CAD,"$305,764,679,108.00","$19,932,862,995.00","$19,932,862,995.00","$19,932,862,995.00",$0.00,$0.00,"$95,464,269,459.00","$1,595,156,620.16",$0.00,"$1,136,263,929.10","$1,136,263,929.10","$973,063,086.78",$0.00,$0.00,$0.00,"$190,367,546,654.00",$0.00,"$291,127,674,101.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$291,127,674,101.00",$0.00,"$3,558,831,271.39",$0.00,$0.00,"$3,606,053,710.00",$0.00,$0.00,"$14,637,005,007.00",$0.00,"$10,187,756,031.00","$3,614,986,399.93","$511,600,000.00",BMO
2005-10-31,CAD,"$297,532,176,172.00","$26,591,096,942.00","$20,721,454,717.00","$20,721,454,717.00","$4,510,451,045.10",$0.00,"$91,906,954,777.00","$1,563,002,454.09",$0.00,"$1,089,108,910.89","$1,089,108,910.89","$923,246,170.77",$0.00,$0.00,"$39,425,404,078.87","$179,034,124,453.00",$0.00,"$281,842,012,044.00","$1,146,534,420.00",$0.00,$0.00,$0.00,$0.00,"$1,146,534,420.00",$0.00,"$3,443,344,334.43",$0.00,$0.00,"$3,619,081,356.00","-$1,146,534,420.00",$0.00,"$14,315,739,757.00",$0.00,"$9,839,414,335.00","$3,403,571,126.34","$511,600,000.00",BMO
2005-07-31,CAD,"$290,389,371,862.00","$20,401,616,261.00","$20,401,616,261.00","$20,401,616,261.00",$0.00,$0.00,"$61,225,664,259.00","$1,537,255,549.14",$0.00,"$1,675,055,697.66","$1,675,055,697.66","$1,323,541,546.33",$0.00,$0.00,$0.00,"$208,762,091,342.00",$0.00,"$276,342,598,261.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$276,342,598,261.00",$0.00,"$2,557,141,678.36",$0.00,$0.00,"$3,099,057,181.00",$0.00,$0.00,"$14,046,773,601.00",$0.00,"$9,477,164,197.00","$3,291,525,703.44","$505,796,636.00",BMO
2005-04-30,CAD,"$292,356,423,173.00","$21,141,057,935.00","$21,141,057,935.00","$21,141,057,935.00",$0.00,$0.00,"$63,395,465,994.00","$1,495,096,084.84",$0.00,"$1,669,723,307.55","$1,669,723,307.55","$1,301,331,632.25",$0.00,$0.00,$0.00,"$207,819,899,245.00",$0.00,"$278,545,340,050.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$278,545,340,050.00",$0.00,"$4,002,870,584.48",$0.00,$0.00,"$3,419,395,466.00",$0.00,$0.00,"$13,811,083,123.00",$0.00,"$9,212,846,348.00","$3,122,558,009.73","$510,237,000.00",BMO
2005-01-31,CAD,"$294,093,277,102.00","$20,291,490,945.00","$20,291,490,945.00","$20,291,490,945.00",$0.00,$0.00,"$57,290,994,790.00","$1,621,795,905.21",$0.00,"$1,683,056,585.52","$1,683,056,585.52","$1,291,310,656.13",$0.00,$0.00,$0.00,"$216,510,791,367.00",$0.00,"$280,565,616,472.00",$0.00,$0.00,$0.00,$0.00,$0.00,"$280,565,616,472.00",$0.00,"$2,344,833,145.25",$0.00,$0.00,"$4,058,546,266.00",$0.00,$0.00,"$13,527,660,630.00",$0.00,"$9,006,450,012.00","$3,140,415,927.78","$512,941,000.00",BMO
2010-04-30,CAD,"$573,905,000,000.00","$24,672,000,000.00","$24,672,000,000.00","$24,672,000,000.00","$56,799,331,761.01",$0.00,"$187,800,000,000.00","$3,795,204,402.52",$0.00,"$2,287,000,000.00","$2,287,000,000.00","$14,280,000,000.00",$0.00,$0.00,$0.00,"$361,433,000,000.00",$0.00,"$533,990,000,000.00","$478,082,000,000.00",$0.00,$0.00,$0.00,$0.00,"$533,990,000,000.00",$0.00,"$12,655,267,295.60",$0.00,$0.00,"$12,328,000,000.00",$0.00,$0.00,"$38,424,000,000.00",$0.00,"$19,956,000,000.00","$16,003,000,000.00","$1,738,800,000.00",TD
2010-01-31,CAD,"$567,454,000,000.00","$25,639,000,000.00","$25,639,000,000.00","$25,639,000,000.00","$50,267,445,145.49",$0.00,"$178,624,000,000.00","$3,730,106,413.03",$0.00,"$2,457,000,000.00","$2,457,000,000.00","$14,855,000,000.00",$0.00,$0.00,$0.00,"$363,191,000,000.00",$0.00,"$526,446,000,000.00","$469,445,000,000.00",$0.00,$0.00,$0.00,$0.00,"$526,446,000,000.00",$0.00,"$12,178,171,202.56",$0.00,$0.00,"$12,382,000,000.00",$0.00,$0.00,"$39,474,000,000.00",$0.00,"$19,356,000,000.00","$15,548,000,000.00","$1,728,400,000.00",TD
2009-10-31,CAD,"$558,778,000,000.00","$62,032,000,000.00","$21,517,000,000.00","$21,517,000,000.00","$50,389,610,389.61",$0.00,"$175,927,000,000.00","$3,782,931,354.36",$0.00,"$2,546,000,000.00","$2,546,000,000.00","$15,015,000,000.00",$0.00,$0.00,"$28,473,000,000.00","$319,260,000,000.00",$0.00,"$518,499,000,000.00","$13,106,000,000.00",$0.00,$0.00,$0.00,$0.00,"$13,106,000,000.00",$0.00,"$12,827,458,256.03",$0.00,$0.00,"$12,383,000,000.00","-$13,106,000,000.00",$0.00,"$38,720,000,000.00",$0.00,"$18,632,000,000.00","$15,357,000,000.00","$1,728,400,000.00",TD
2009-07-31,CAD,"$544,590,000,000.00","$17,959,000,000.00","$17,959,000,000.00","$17,959,000,000.00","$46,155,844,155.84",$0.00,"$210,688,000,000.00","$3,605,751,391.47",$0.00,"$2,678,000,000.00","$2,678,000,000.00","$14,951,000,000.00",$0.00,$0.00,"$14,361,781,076.07","$315,943,000,000.00",$0.00,"$505,241,000,000.00","$437,398,000,000.00",$0.00,$0.00,$0.00,$0.00,"$505,241,000,000.00",$0.00,"$12,864,564,007.42",$0.00,$0.00,"$12,419,000,000.00",$0.00,$0.00,"$37,788,000,000.00",$0.00,"$18,383,000,000.00","$15,073,000,000.00","$1,710,800,000.00",TD
2009-04-30,CAD,"$574,882,000,000.00","$13,242,000,000.00","$13,242,000,000.00","$13,242,000,000.00","$50,221,105,527.64",$0.00,"$230,417,000,000.00","$3,489,112,227.81",$0.00,"$3,062,000,000.00","$3,062,000,000.00","$16,384,000,000.00",$0.00,$0.00,"$9,049,413,735.34","$331,223,000,000.00",$0.00,"$533,634,000,000.00","$452,419,000,000.00",$0.00,$0.00,$0.00,$0.00,"$533,634,000,000.00",$0.00,"$11,657,453,936.35",$0.00,$0.00,"$12,469,000,000.00",$0.00,$0.00,"$39,627,000,000.00",$0.00,"$18,039,000,000.00","$14,875,000,000.00","$1,699,600,000.00",TD
2009-01-31,CAD,"$585,365,044,248.00","$19,684,119,961.00","$19,684,119,961.00","$19,684,119,961.00","$49,684,532,432.00",$0.00,"$179,417,404,130.00","$3,381,619,185.58",$0.00,"$3,308,000,000.00","$3,308,000,000.00","$13,408,981,168.52",$0.00,$0.00,"$13,547,400,611.62","$386,263,520,157.00",$0.00,"$545,688,298,918.00","$454,031,000,000.00",$0.00,$0.00,$0.00,$0.00,"$545,688,298,918.00",$0.00,"$11,218,413,004.99",$0.00,$0.00,"$12,495,083,579.00",$0.00,$0.00,"$38,050,639,135.00",$0.00,"$17,985,496,559.00","$11,895,219,700.63","$1,668,400,000.00",TD
2008-10-31,CAD,"$563,214,285,714.00","$62,305,127,946.00","$17,946,127,946.00","$17,946,127,946.00","$49,069,690,721.65",$0.00,"$165,942,760,943.00","$3,161,237,113.40",$0.00,"$3,141,000,000.00","$3,141,000,000.00","$14,842,000,000.00",$0.00,$0.00,"$28,436,000,000.00","$334,966,396,825.00",$0.00,"$529,980,759,980.00","$2,334,054,834.00",$0.00,$0.00,$0.00,$0.00,"$2,334,054,834.00",$0.00,"$11,444,123,711.34",$0.00,$0.00,"$12,436,267,436.00","-$2,334,054,834.00",$0.00,"$31,673,881,674.00",$0.00,"$17,857,142,857.00","$13,241,000,000.00","$1,668,400,000.00",TD
2008-07-31,CAD,"$508,839,000,000.00","$15,164,000,000.00","$15,164,000,000.00","$15,164,000,000.00","$73,968,734,733.76",$0.00,"$164,353,000,000.00","$3,602,344,894.97",$0.00,"$3,213,000,000.00","$3,213,000,000.00","$13,988,275,525.16",$0.00,$0.00,$0.00,"$329,322,000,000.00",$0.00,"$477,010,000,000.00","$462,620,000,000.00",$0.00,$0.00,$0.00,$0.00,"$477,010,000,000.00",$0.00,"$14,583,292,623.35",$0.00,$0.00,"$13,478,000,000.00",$0.00,$0.00,"$31,293,000,000.00",$0.00,"$17,362,000,000.00","$12,789,447,972.64","$1,622,000,000.00",TD
2008-04-30,CAD,"$503,620,655,013.00","$18,118,344,384.00","$18,118,344,384.00","$18,118,344,384.00","$84,518,467,037.33",$0.00,"$169,537,874,221.00","$3,688,443,208.90",$0.00,"$3,773,000,000.00","$3,773,000,000.00","$14,111,397,934.87",$0.00,$0.00,$0.00,"$315,964,436,408.00",$0.00,"$472,491,460,719.00","$459,132,000,000.00",$0.00,$0.00,$0.00,$0.00,"$472,491,460,719.00",$0.00,"$13,794,678,316.12",$0.00,$0.00,"$12,466,345,188.00",$0.00,$0.00,"$30,594,735,785.00",$0.00,"$16,863,572,433.00","$12,726,370,135.03","$1,518,102,540.00",TD
2008-01-31,CAD,"$435,152,610,442.00","$15,135,542,169.00","$15,135,542,169.00","$15,135,542,169.00","$75,348,675,034.87",$0.00,"$131,380,522,088.00","$1,810,121,538.16",$0.00,"$1,974,000,000.00","$1,974,000,000.00","$7,845,188,284.52",$0.00,$0.00,$0.00,"$288,636,546,185.00",$0.00,"$411,690,763,053.00","$398,825,000,000.00",$0.00,$0.00,$0.00,$0.00,"$411,690,763,053.00",$0.00,"$13,337,318,190.88",$0.00,$0.00,"$11,938,755,020.00",$0.00,$0.00,"$22,940,763,052.00",$0.00,"$16,498,995,984.00","$6,606,893,803.55","$1,449,200,000.00",TD
2007-10-31,CAD,"$422,123,734,746.00","$55,484,805,506.00","$16,535,805,506.00","$16,535,805,506.00","$84,382,879,542.32",$0.00,"$134,879,387,002.00","$1,930,289,225.55",$0.00,"$2,104,000,000.00","$2,104,000,000.00","$7,918,000,000.00",$0.00,$0.00,"$23,127,000,000.00","$231,759,542,238.00",$0.00,"$400,195,818,750.00","$1,960,079,463.00",$0.00,$0.00,$0.00,$0.00,"$1,960,079,463.00",$0.00,"$11,544,655,154.15",$0.00,$0.00,"$9,449,437,139.00","-$1,960,079,463.00",$0.00,"$21,403,840,696.00",$0.00,"$15,954,025,163.00","$6,577,000,000.00","$1,461,083,440.00",TD
2007-07-31,CAD,"$403,889,894,580.00","$13,328,718,986.00","$13,328,718,986.00","$13,328,718,986.00","$69,981,261,126.21",$0.00,"$161,443,935,683.00","$1,708,985,289.98",$0.00,"$2,264,000,000.00","$2,264,000,000.00","$7,876,885,599.18",$0.00,$0.00,$0.00,"$229,117,239,911.00",$0.00,"$382,349,057,608.00","$371,084,000,000.00",$0.00,$0.00,$0.00,$0.00,"$382,349,057,608.00",$0.00,"$11,058,746,369.34",$0.00,$0.00,"$10,005,324,247.00",$0.00,$0.00,"$21,003,088,063.00",$0.00,"$15,377,489,085.00","$6,113,557,575.19","$1,453,800,000.00",TD
2007-04-30,CAD,"$396,734,331,670.00","$11,790,349,418.00","$11,790,349,418.00","$11,790,349,418.00","$63,969,527,587.45",$0.00,"$131,721,575,153.00","$1,717,454,020.92",$0.00,"$2,368,000,000.00","$2,368,000,000.00","$8,059,862,964.30",$0.00,$0.00,$0.00,"$253,222,407,098.00",$0.00,"$374,946,200,777.00","$363,952,000,000.00",$0.00,$0.00,$0.00,$0.00,"$374,946,200,777.00",$0.00,"$9,923,368,193.29",$0.00,$0.00,"$9,210,205,214.00",$0.00,$0.00,"$21,774,819,745.00",$0.00,"$14,865,224,626.00","$5,819,509,556.44","$1,451,800,000.00",TD
2007-01-31,CAD,"$408,216,343,328.00","$10,837,154,615.00","$10,837,154,615.00","$10,837,154,615.00","$68,004,591,055.94",$0.00,"$169,009,994,121.00","$1,595,817,037.92",$0.00,"$1,896,000,000.00","$1,896,000,000.00","$6,951,198,775.72",$0.00,$0.00,$0.00,"$228,369,194,591.00",$0.00,"$384,593,768,372.00","$376,190,000,000.00",$0.00,$0.00,$0.00,$0.00,"$384,593,768,372.00",$0.00,"$9,359,802,754.63",$0.00,$0.00,"$9,208,700,764.00",$0.00,$0.00,"$21,015,873,016.00",$0.00,"$14,375,073,486.00","$6,417,401,529.00","$1,449,800,000.00",TD
